"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US32001,"State Assembly District 1 (2022), Nevada",0,SELECTED HOUSING CHARACTERISTICS,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",0.5,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",0.8,HOUSING OCCUPANCY,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",1,Total housing units,"24,562",+/-695,"24,562",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",2,Occupied housing units,"23,518",+/-688,95.7,+/-1.0
620L800US32001,"State Assembly District 1 (2022), Nevada",3,Vacant housing units,"1,044",+/-255,4.3,+/-1.0
620L800US32001,"State Assembly District 1 (2022), Nevada",3.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",4,Homeowner vacancy rate,0.2,+/-0.3,(X),(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",5,Rental vacancy rate,1.9,+/-1.5,(X),(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",5.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",5.5,UNITS IN STRUCTURE,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",6,Total housing units,"24,562",+/-695,"24,562",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",7,"1-unit, detached","23,113",+/-707,94.1,+/-0.8
620L800US32001,"State Assembly District 1 (2022), Nevada",8,"1-unit, attached",568,+/-153,2.3,+/-0.6
620L800US32001,"State Assembly District 1 (2022), Nevada",9,2 units,50,+/-47,0.2,+/-0.2
620L800US32001,"State Assembly District 1 (2022), Nevada",10,3 or 4 units,191,+/-95,0.8,+/-0.4
620L800US32001,"State Assembly District 1 (2022), Nevada",11,5 to 9 units,171,+/-117,0.7,+/-0.5
620L800US32001,"State Assembly District 1 (2022), Nevada",12,10 to 19 units,168,+/-92,0.7,+/-0.4
620L800US32001,"State Assembly District 1 (2022), Nevada",13,20 or more units,106,+/-54,0.4,+/-0.2
620L800US32001,"State Assembly District 1 (2022), Nevada",14,Mobile home,195,+/-109,0.8,+/-0.4
620L800US32001,"State Assembly District 1 (2022), Nevada",15,"Boat, RV, van, etc.",0,+/-31,0.0,+/-0.2
620L800US32001,"State Assembly District 1 (2022), Nevada",15.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",15.5,YEAR STRUCTURE BUILT,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",16,Total housing units,"24,562",+/-695,"24,562",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",17,Built 2020 or later,204,+/-131,0.8,+/-0.5
620L800US32001,"State Assembly District 1 (2022), Nevada",18,Built 2010 to 2019,"2,711",+/-434,11.0,+/-1.7
620L800US32001,"State Assembly District 1 (2022), Nevada",19,Built 2000 to 2009,"14,158",+/-652,57.6,+/-2.4
620L800US32001,"State Assembly District 1 (2022), Nevada",20,Built 1990 to 1999,"6,272",+/-502,25.5,+/-1.8
620L800US32001,"State Assembly District 1 (2022), Nevada",21,Built 1980 to 1989,740,+/-220,3.0,+/-0.9
620L800US32001,"State Assembly District 1 (2022), Nevada",22,Built 1970 to 1979,223,+/-119,0.9,+/-0.5
620L800US32001,"State Assembly District 1 (2022), Nevada",23,Built 1960 to 1969,99,+/-77,0.4,+/-0.3
620L800US32001,"State Assembly District 1 (2022), Nevada",24,Built 1950 to 1959,61,+/-46,0.2,+/-0.2
620L800US32001,"State Assembly District 1 (2022), Nevada",25,Built 1940 to 1949,0,+/-31,0.0,+/-0.2
620L800US32001,"State Assembly District 1 (2022), Nevada",26,Built 1939 or earlier,94,+/-97,0.4,+/-0.4
620L800US32001,"State Assembly District 1 (2022), Nevada",26.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",26.5,ROOMS,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",27,Total housing units,"24,562",+/-695,"24,562",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",28,1 room,57,+/-61,0.2,+/-0.2
620L800US32001,"State Assembly District 1 (2022), Nevada",29,2 rooms,42,+/-46,0.2,+/-0.2
620L800US32001,"State Assembly District 1 (2022), Nevada",30,3 rooms,483,+/-165,2.0,+/-0.7
620L800US32001,"State Assembly District 1 (2022), Nevada",31,4 rooms,"2,416",+/-331,9.8,+/-1.3
620L800US32001,"State Assembly District 1 (2022), Nevada",32,5 rooms,"4,678",+/-483,19.0,+/-2.0
620L800US32001,"State Assembly District 1 (2022), Nevada",33,6 rooms,"5,514",+/-555,22.4,+/-2.2
620L800US32001,"State Assembly District 1 (2022), Nevada",34,7 rooms,"3,836",+/-402,15.6,+/-1.5
620L800US32001,"State Assembly District 1 (2022), Nevada",35,8 rooms,"2,941",+/-400,12.0,+/-1.6
620L800US32001,"State Assembly District 1 (2022), Nevada",36,9 rooms or more,"4,595",+/-514,18.7,+/-2.0
620L800US32001,"State Assembly District 1 (2022), Nevada",37,Median rooms,6.3,+/-0.2,(X),(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",37.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",37.5,BEDROOMS,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",38,Total housing units,"24,562",+/-695,"24,562",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",39,No bedroom,95,+/-72,0.4,+/-0.3
620L800US32001,"State Assembly District 1 (2022), Nevada",40,1 bedroom,130,+/-98,0.5,+/-0.4
620L800US32001,"State Assembly District 1 (2022), Nevada",41,2 bedrooms,"2,656",+/-360,10.8,+/-1.4
620L800US32001,"State Assembly District 1 (2022), Nevada",42,3 bedrooms,"10,694",+/-705,43.5,+/-2.5
620L800US32001,"State Assembly District 1 (2022), Nevada",43,4 bedrooms,"8,311",+/-667,33.8,+/-2.5
620L800US32001,"State Assembly District 1 (2022), Nevada",44,5 or more bedrooms,"2,676",+/-408,10.9,+/-1.7
620L800US32001,"State Assembly District 1 (2022), Nevada",44.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",44.5,HOUSING TENURE,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",45,Occupied housing units,"23,518",+/-688,"23,518",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",46,Owner-occupied,"17,592",+/-718,74.8,+/-2.1
620L800US32001,"State Assembly District 1 (2022), Nevada",47,Renter-occupied,"5,926",+/-509,25.2,+/-2.1
620L800US32001,"State Assembly District 1 (2022), Nevada",47.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",48,Average household size of owner-occupied unit,3.14,+/-0.10,(X),(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",49,Average household size of renter-occupied unit,3.23,+/-0.28,(X),(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",49.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",50,Occupied housing units,"23,518",+/-688,"23,518",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",51,Moved in 2019 or later,"2,511",+/-409,10.7,+/-1.7
620L800US32001,"State Assembly District 1 (2022), Nevada",52,Moved in 2015 to 2018,"9,238",+/-622,39.3,+/-2.6
620L800US32001,"State Assembly District 1 (2022), Nevada",53,Moved in 2010 to 2014,"4,769",+/-452,20.3,+/-1.8
620L800US32001,"State Assembly District 1 (2022), Nevada",54,Moved in 2000 to 2009,"5,724",+/-483,24.3,+/-1.9
620L800US32001,"State Assembly District 1 (2022), Nevada",55,Moved in 1990 to 1999,"1,226",+/-291,5.2,+/-1.2
620L800US32001,"State Assembly District 1 (2022), Nevada",56,Moved in 1989 and earlier,50,+/-36,0.2,+/-0.2
620L800US32001,"State Assembly District 1 (2022), Nevada",56.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",56.5,VEHICLES AVAILABLE,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",57,Occupied housing units,"23,518",+/-688,"23,518",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",58,No vehicles available,412,+/-147,1.8,+/-0.6
620L800US32001,"State Assembly District 1 (2022), Nevada",59,1 vehicle available,"5,867",+/-545,24.9,+/-2.2
620L800US32001,"State Assembly District 1 (2022), Nevada",60,2 vehicles available,"10,298",+/-661,43.8,+/-2.5
620L800US32001,"State Assembly District 1 (2022), Nevada",61,3 or more vehicles available,"6,941",+/-544,29.5,+/-2.2
620L800US32001,"State Assembly District 1 (2022), Nevada",61.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",61.5,HOUSE HEATING FUEL,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",62,Occupied housing units,"23,518",+/-688,"23,518",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",63,Utility gas,"18,808",+/-761,80.0,+/-2.1
620L800US32001,"State Assembly District 1 (2022), Nevada",64,"Bottled, tank, or LP gas",169,+/-96,0.7,+/-0.4
620L800US32001,"State Assembly District 1 (2022), Nevada",65,Electricity,"4,315",+/-503,18.3,+/-2.1
620L800US32001,"State Assembly District 1 (2022), Nevada",66,"Fuel oil, kerosene, etc.",38,+/-40,0.2,+/-0.2
620L800US32001,"State Assembly District 1 (2022), Nevada",67,Coal or coke,8,+/-14,0.0,+/-0.1
620L800US32001,"State Assembly District 1 (2022), Nevada",68,Wood,9,+/-13,0.0,+/-0.1
620L800US32001,"State Assembly District 1 (2022), Nevada",69,Solar energy,96,+/-49,0.4,+/-0.2
620L800US32001,"State Assembly District 1 (2022), Nevada",70,Other fuel,0,+/-31,0.0,+/-0.2
620L800US32001,"State Assembly District 1 (2022), Nevada",71,No fuel used,75,+/-62,0.3,+/-0.3
620L800US32001,"State Assembly District 1 (2022), Nevada",71.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",71.5,SELECTED CHARACTERISTICS,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",72,Occupied housing units,"23,518",+/-688,"23,518",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",73,Lacking complete plumbing facilities,51,+/-50,0.2,+/-0.2
620L800US32001,"State Assembly District 1 (2022), Nevada",74,Lacking complete kitchen facilities,43,+/-44,0.2,+/-0.2
620L800US32001,"State Assembly District 1 (2022), Nevada",75,No telephone service available,219,+/-93,0.9,+/-0.4
620L800US32001,"State Assembly District 1 (2022), Nevada",75.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",75.5,OCCUPANTS PER ROOM,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",76,Occupied housing units,"23,518",+/-688,"23,518",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",77,1.00 or less,"22,780",+/-735,96.9,+/-1.0
620L800US32001,"State Assembly District 1 (2022), Nevada",78,1.01 to 1.50,662,+/-216,2.8,+/-0.9
620L800US32001,"State Assembly District 1 (2022), Nevada",79,1.51 or more,76,+/-67,0.3,+/-0.3
620L800US32001,"State Assembly District 1 (2022), Nevada",79.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",79.5,VALUE,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",80,Owner-occupied units,"17,592",+/-718,"17,592",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",81,"Less than $50,000",399,+/-124,2.3,+/-0.7
620L800US32001,"State Assembly District 1 (2022), Nevada",82,"$50,000 to $99,999",27,+/-30,0.2,+/-0.2
620L800US32001,"State Assembly District 1 (2022), Nevada",83,"$100,000 to $149,999",79,+/-52,0.4,+/-0.3
620L800US32001,"State Assembly District 1 (2022), Nevada",84,"$150,000 to $199,999",894,+/-220,5.1,+/-1.2
620L800US32001,"State Assembly District 1 (2022), Nevada",85,"$200,000 to $299,999","5,966",+/-563,33.9,+/-2.8
620L800US32001,"State Assembly District 1 (2022), Nevada",86,"$300,000 to $499,999","8,904",+/-590,50.6,+/-3.0
620L800US32001,"State Assembly District 1 (2022), Nevada",87,"$500,000 to $999,999","1,247",+/-237,7.1,+/-1.3
620L800US32001,"State Assembly District 1 (2022), Nevada",88,"$1,000,000 or more",76,+/-79,0.4,+/-0.4
620L800US32001,"State Assembly District 1 (2022), Nevada",89,Median (dollars),"323,200","+/-7,256",(X),(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",89.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",89.5,MORTGAGE STATUS,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",90,Owner-occupied units,"17,592",+/-718,"17,592",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",91,Housing units with a mortgage,"14,203",+/-736,80.7,+/-2.2
620L800US32001,"State Assembly District 1 (2022), Nevada",92,Housing units without a mortgage,"3,389",+/-394,19.3,+/-2.2
620L800US32001,"State Assembly District 1 (2022), Nevada",92.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",92.5,SELECTED MONTHLY OWNER COSTS (SMOC),,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",93,Housing units with a mortgage,"14,203",+/-736,"14,203",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",94,Less than $500,59,+/-35,0.4,+/-0.2
620L800US32001,"State Assembly District 1 (2022), Nevada",95,$500 to $999,"1,038",+/-207,7.3,+/-1.4
620L800US32001,"State Assembly District 1 (2022), Nevada",96,"$1,000 to $1,499","3,170",+/-377,22.3,+/-2.6
620L800US32001,"State Assembly District 1 (2022), Nevada",97,"$1,500 to $1,999","4,836",+/-431,34.0,+/-2.8
620L800US32001,"State Assembly District 1 (2022), Nevada",98,"$2,000 to $2,499","3,206",+/-509,22.6,+/-3.1
620L800US32001,"State Assembly District 1 (2022), Nevada",99,"$2,500 to $2,999","1,184",+/-276,8.3,+/-1.9
620L800US32001,"State Assembly District 1 (2022), Nevada",100,"$3,000 or more",710,+/-201,5.0,+/-1.4
620L800US32001,"State Assembly District 1 (2022), Nevada",101,Median (dollars),"1,757",+/-54,(X),(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",101.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",102,Housing units without a mortgage,"3,389",+/-394,"3,389",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",103,Less than $250,202,+/-94,6.0,+/-2.6
620L800US32001,"State Assembly District 1 (2022), Nevada",104,$250 to $399,"1,096",+/-201,32.3,+/-4.8
620L800US32001,"State Assembly District 1 (2022), Nevada",105,$400 to $599,"1,281",+/-227,37.8,+/-5.3
620L800US32001,"State Assembly District 1 (2022), Nevada",106,$600 to $799,534,+/-181,15.8,+/-4.5
620L800US32001,"State Assembly District 1 (2022), Nevada",107,$800 to $999,162,+/-87,4.8,+/-2.6
620L800US32001,"State Assembly District 1 (2022), Nevada",108,"$1,000 or more",114,+/-65,3.4,+/-1.9
620L800US32001,"State Assembly District 1 (2022), Nevada",109,Median (dollars),448,+/-18,(X),(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",109.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",109.5,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI),,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",110,Housing units with a mortgage (excluding units where SMOCAPI cannot be computed),"14,095",+/-734,"14,095",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",111,Less than 20.0 percent,"5,865",+/-556,41.6,+/-3.3
620L800US32001,"State Assembly District 1 (2022), Nevada",112,20.0 to 24.9 percent,"2,394",+/-399,17.0,+/-2.7
620L800US32001,"State Assembly District 1 (2022), Nevada",113,25.0 to 29.9 percent,"1,472",+/-266,10.4,+/-1.8
620L800US32001,"State Assembly District 1 (2022), Nevada",114,30.0 to 34.9 percent,"1,194",+/-262,8.5,+/-1.9
620L800US32001,"State Assembly District 1 (2022), Nevada",115,35.0 percent or more,"3,170",+/-444,22.5,+/-2.8
620L800US32001,"State Assembly District 1 (2022), Nevada",115.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",116,Not computed,108,+/-77,(X),(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",116.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",117,Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed),"3,289",+/-380,"3,289",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",118,Less than 10.0 percent,"2,061",+/-315,62.7,+/-5.6
620L800US32001,"State Assembly District 1 (2022), Nevada",119,10.0 to 14.9 percent,495,+/-129,15.1,+/-3.6
620L800US32001,"State Assembly District 1 (2022), Nevada",120,15.0 to 19.9 percent,318,+/-133,9.7,+/-3.8
620L800US32001,"State Assembly District 1 (2022), Nevada",121,20.0 to 24.9 percent,146,+/-78,4.4,+/-2.3
620L800US32001,"State Assembly District 1 (2022), Nevada",122,25.0 to 29.9 percent,52,+/-43,1.6,+/-1.3
620L800US32001,"State Assembly District 1 (2022), Nevada",123,30.0 to 34.9 percent,66,+/-80,2.0,+/-2.4
620L800US32001,"State Assembly District 1 (2022), Nevada",124,35.0 percent or more,151,+/-78,4.6,+/-2.3
620L800US32001,"State Assembly District 1 (2022), Nevada",124.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",125,Not computed,100,+/-80,(X),(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",125.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",125.5,GROSS RENT,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",126,Occupied units paying rent,"5,657",+/-487,"5,657",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",127,Less than $500,33,+/-32,0.6,+/-0.6
620L800US32001,"State Assembly District 1 (2022), Nevada",128,$500 to $999,283,+/-219,5.0,+/-3.8
620L800US32001,"State Assembly District 1 (2022), Nevada",129,"$1,000 to $1,499","1,882",+/-336,33.3,+/-5.3
620L800US32001,"State Assembly District 1 (2022), Nevada",130,"$1,500 to $1,999","2,448",+/-365,43.3,+/-5.6
620L800US32001,"State Assembly District 1 (2022), Nevada",131,"$2,000 to $2,499",645,+/-184,11.4,+/-3.3
620L800US32001,"State Assembly District 1 (2022), Nevada",132,"$2,500 to $2,999",298,+/-180,5.3,+/-3.1
620L800US32001,"State Assembly District 1 (2022), Nevada",133,"$3,000 or more",68,+/-55,1.2,+/-1.0
620L800US32001,"State Assembly District 1 (2022), Nevada",134,Median (dollars),"1,629",+/-54,(X),(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",134.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",135,No rent paid,269,+/-119,(X),(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",135.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",135.5,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI),,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",136,Occupied units paying rent (excluding units where GRAPI cannot be computed),"5,429",+/-513,"5,429",(X)
620L800US32001,"State Assembly District 1 (2022), Nevada",137,Less than 15.0 percent,494,+/-166,9.1,+/-2.9
620L800US32001,"State Assembly District 1 (2022), Nevada",138,15.0 to 19.9 percent,536,+/-178,9.9,+/-3.3
620L800US32001,"State Assembly District 1 (2022), Nevada",139,20.0 to 24.9 percent,867,+/-292,16.0,+/-4.9
620L800US32001,"State Assembly District 1 (2022), Nevada",140,25.0 to 29.9 percent,626,+/-186,11.5,+/-3.5
620L800US32001,"State Assembly District 1 (2022), Nevada",141,30.0 to 34.9 percent,510,+/-132,9.4,+/-2.3
620L800US32001,"State Assembly District 1 (2022), Nevada",142,35.0 percent or more,"2,396",+/-402,44.1,+/-5.7
620L800US32001,"State Assembly District 1 (2022), Nevada",142.3,,,,,
620L800US32001,"State Assembly District 1 (2022), Nevada",143,Not computed,497,+/-182,(X),(X)
620L800US32002,"State Assembly District 2 (2022), Nevada",0,SELECTED HOUSING CHARACTERISTICS,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",0.5,,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",0.8,HOUSING OCCUPANCY,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",1,Total housing units,"30,893",+/-845,"30,893",(X)
620L800US32002,"State Assembly District 2 (2022), Nevada",2,Occupied housing units,"28,408",+/-881,92.0,+/-1.4
620L800US32002,"State Assembly District 2 (2022), Nevada",3,Vacant housing units,"2,485",+/-439,8.0,+/-1.4
620L800US32002,"State Assembly District 2 (2022), Nevada",3.3,,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",4,Homeowner vacancy rate,1.6,+/-1.0,(X),(X)
620L800US32002,"State Assembly District 2 (2022), Nevada",5,Rental vacancy rate,5.8,+/-2.3,(X),(X)
620L800US32002,"State Assembly District 2 (2022), Nevada",5.3,,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",5.5,UNITS IN STRUCTURE,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",6,Total housing units,"30,893",+/-845,"30,893",(X)
620L800US32002,"State Assembly District 2 (2022), Nevada",7,"1-unit, detached","21,429",+/-716,69.4,+/-1.4
620L800US32002,"State Assembly District 2 (2022), Nevada",8,"1-unit, attached","1,894",+/-278,6.1,+/-0.9
620L800US32002,"State Assembly District 2 (2022), Nevada",9,2 units,177,+/-115,0.6,+/-0.4
620L800US32002,"State Assembly District 2 (2022), Nevada",10,3 or 4 units,"2,121",+/-379,6.9,+/-1.1
620L800US32002,"State Assembly District 2 (2022), Nevada",11,5 to 9 units,"2,145",+/-271,6.9,+/-0.9
620L800US32002,"State Assembly District 2 (2022), Nevada",12,10 to 19 units,920,+/-244,3.0,+/-0.8
620L800US32002,"State Assembly District 2 (2022), Nevada",13,20 or more units,"2,095",+/-276,6.8,+/-0.9
620L800US32002,"State Assembly District 2 (2022), Nevada",14,Mobile home,112,+/-90,0.4,+/-0.3
620L800US32002,"State Assembly District 2 (2022), Nevada",15,"Boat, RV, van, etc.",0,+/-31,0.0,+/-0.1
620L800US32002,"State Assembly District 2 (2022), Nevada",15.3,,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",15.5,YEAR STRUCTURE BUILT,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",16,Total housing units,"30,893",+/-845,"30,893",(X)
620L800US32002,"State Assembly District 2 (2022), Nevada",17,Built 2020 or later,93,+/-68,0.3,+/-0.2
620L800US32002,"State Assembly District 2 (2022), Nevada",18,Built 2010 to 2019,"2,604",+/-318,8.4,+/-1.0
620L800US32002,"State Assembly District 2 (2022), Nevada",19,Built 2000 to 2009,"17,557",+/-877,56.8,+/-2.0
620L800US32002,"State Assembly District 2 (2022), Nevada",20,Built 1990 to 1999,"9,607",+/-637,31.1,+/-2.0
620L800US32002,"State Assembly District 2 (2022), Nevada",21,Built 1980 to 1989,650,+/-185,2.1,+/-0.6
620L800US32002,"State Assembly District 2 (2022), Nevada",22,Built 1970 to 1979,216,+/-98,0.7,+/-0.3
620L800US32002,"State Assembly District 2 (2022), Nevada",23,Built 1960 to 1969,33,+/-36,0.1,+/-0.1
620L800US32002,"State Assembly District 2 (2022), Nevada",24,Built 1950 to 1959,34,+/-35,0.1,+/-0.1
620L800US32002,"State Assembly District 2 (2022), Nevada",25,Built 1940 to 1949,85,+/-64,0.3,+/-0.2
620L800US32002,"State Assembly District 2 (2022), Nevada",26,Built 1939 or earlier,14,+/-19,0.0,+/-0.1
620L800US32002,"State Assembly District 2 (2022), Nevada",26.3,,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",26.5,ROOMS,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",27,Total housing units,"30,893",+/-845,"30,893",(X)
620L800US32002,"State Assembly District 2 (2022), Nevada",28,1 room,249,+/-110,0.8,+/-0.4
620L800US32002,"State Assembly District 2 (2022), Nevada",29,2 rooms,666,+/-181,2.2,+/-0.6
620L800US32002,"State Assembly District 2 (2022), Nevada",30,3 rooms,"1,943",+/-309,6.3,+/-1.0
620L800US32002,"State Assembly District 2 (2022), Nevada",31,4 rooms,"4,581",+/-469,14.8,+/-1.5
620L800US32002,"State Assembly District 2 (2022), Nevada",32,5 rooms,"5,685",+/-485,18.4,+/-1.5
620L800US32002,"State Assembly District 2 (2022), Nevada",33,6 rooms,"6,360",+/-514,20.6,+/-1.6
620L800US32002,"State Assembly District 2 (2022), Nevada",34,7 rooms,"4,369",+/-547,14.1,+/-1.6
620L800US32002,"State Assembly District 2 (2022), Nevada",35,8 rooms,"3,231",+/-408,10.5,+/-1.3
620L800US32002,"State Assembly District 2 (2022), Nevada",36,9 rooms or more,"3,809",+/-368,12.3,+/-1.2
620L800US32002,"State Assembly District 2 (2022), Nevada",37,Median rooms,5.9,+/-0.1,(X),(X)
620L800US32002,"State Assembly District 2 (2022), Nevada",37.3,,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",37.5,BEDROOMS,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",38,Total housing units,"30,893",+/-845,"30,893",(X)
620L800US32002,"State Assembly District 2 (2022), Nevada",39,No bedroom,264,+/-113,0.9,+/-0.4
620L800US32002,"State Assembly District 2 (2022), Nevada",40,1 bedroom,"1,579",+/-220,5.1,+/-0.7
620L800US32002,"State Assembly District 2 (2022), Nevada",41,2 bedrooms,"7,321",+/-588,23.7,+/-1.7
620L800US32002,"State Assembly District 2 (2022), Nevada",42,3 bedrooms,"12,065",+/-659,39.1,+/-2.0
620L800US32002,"State Assembly District 2 (2022), Nevada",43,4 bedrooms,"7,109",+/-595,23.0,+/-1.7
620L800US32002,"State Assembly District 2 (2022), Nevada",44,5 or more bedrooms,"2,555",+/-374,8.3,+/-1.2
620L800US32002,"State Assembly District 2 (2022), Nevada",44.3,,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",44.5,HOUSING TENURE,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",45,Occupied housing units,"28,408",+/-881,"28,408",(X)
620L800US32002,"State Assembly District 2 (2022), Nevada",46,Owner-occupied,"18,067",+/-680,63.6,+/-1.9
620L800US32002,"State Assembly District 2 (2022), Nevada",47,Renter-occupied,"10,341",+/-688,36.4,+/-1.9
620L800US32002,"State Assembly District 2 (2022), Nevada",47.3,,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",48,Average household size of owner-occupied unit,2.49,+/-0.07,(X),(X)
620L800US32002,"State Assembly District 2 (2022), Nevada",49,Average household size of renter-occupied unit,2.46,+/-0.12,(X),(X)
620L800US32002,"State Assembly District 2 (2022), Nevada",49.3,,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",50,Occupied housing units,"28,408",+/-881,"28,408",(X)
620L800US32002,"State Assembly District 2 (2022), Nevada",51,Moved in 2019 or later,"3,995",+/-558,14.1,+/-1.7
620L800US32002,"State Assembly District 2 (2022), Nevada",52,Moved in 2015 to 2018,"10,947",+/-629,38.5,+/-2.0
620L800US32002,"State Assembly District 2 (2022), Nevada",53,Moved in 2010 to 2014,"5,502",+/-478,19.4,+/-1.7
620L800US32002,"State Assembly District 2 (2022), Nevada",54,Moved in 2000 to 2009,"6,025",+/-458,21.2,+/-1.5
620L800US32002,"State Assembly District 2 (2022), Nevada",55,Moved in 1990 to 1999,"1,906",+/-340,6.7,+/-1.2
620L800US32002,"State Assembly District 2 (2022), Nevada",56,Moved in 1989 and earlier,33,+/-36,0.1,+/-0.1
620L800US32002,"State Assembly District 2 (2022), Nevada",56.3,,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",56.5,VEHICLES AVAILABLE,,,,
620L800US32002,"State Assembly District 2 (2022), Nevada",57,Occupied housing units,"28,408",+/-881,"28,408",(X)
