"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",0,SELECTED HOUSING CHARACTERISTICS,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",0.5,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",0.8,HOUSING OCCUPANCY,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",1,Total housing units,"1,814",+/-174,"1,814",(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",2,Occupied housing units,"1,325",+/-152,73.0,+/-3.7
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",3,Vacant housing units,489,+/-77,27.0,+/-3.7
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",3.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",4,Homeowner vacancy rate,0.0,+/-2.8,(X),(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",5,Rental vacancy rate,5.1,+/-7.0,(X),(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",5.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",5.5,UNITS IN STRUCTURE,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",6,Total housing units,"1,814",+/-174,"1,814",(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",7,"1-unit, detached","1,639",+/-153,90.4,+/-3.1
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",8,"1-unit, attached",26,+/-19,1.4,+/-1.0
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",9,2 units,39,+/-31,2.1,+/-1.7
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",10,3 or 4 units,3,+/-5,0.2,+/-0.3
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",11,5 to 9 units,7,+/-12,0.4,+/-0.7
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",12,10 to 19 units,0,+/-12,0.0,+/-1.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",13,20 or more units,0,+/-12,0.0,+/-1.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",14,Mobile home,100,+/-45,5.5,+/-2.3
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",15,"Boat, RV, van, etc.",0,+/-12,0.0,+/-1.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",15.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",15.5,YEAR STRUCTURE BUILT,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",16,Total housing units,"1,814",+/-174,"1,814",(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",17,Built 2020 or later,0,+/-12,0.0,+/-1.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",18,Built 2010 to 2019,98,+/-58,5.4,+/-3.1
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",19,Built 2000 to 2009,282,+/-85,15.5,+/-4.5
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",20,Built 1990 to 1999,283,+/-79,15.6,+/-4.5
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",21,Built 1980 to 1989,342,+/-92,18.9,+/-4.4
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",22,Built 1970 to 1979,196,+/-61,10.8,+/-3.1
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",23,Built 1960 to 1969,154,+/-58,8.5,+/-3.0
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",24,Built 1950 to 1959,106,+/-43,5.8,+/-2.4
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",25,Built 1940 to 1949,65,+/-45,3.6,+/-2.5
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",26,Built 1939 or earlier,288,+/-72,15.9,+/-3.5
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",26.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",26.5,ROOMS,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",27,Total housing units,"1,814",+/-174,"1,814",(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",28,1 room,25,+/-26,1.4,+/-1.4
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",29,2 rooms,44,+/-34,2.4,+/-1.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",30,3 rooms,137,+/-72,7.6,+/-3.7
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",31,4 rooms,293,+/-93,16.2,+/-4.9
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",32,5 rooms,283,+/-74,15.6,+/-3.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",33,6 rooms,364,+/-94,20.1,+/-4.9
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",34,7 rooms,262,+/-85,14.4,+/-4.5
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",35,8 rooms,162,+/-59,8.9,+/-3.2
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",36,9 rooms or more,244,+/-60,13.5,+/-3.1
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",37,Median rooms,5.8,+/-0.3,(X),(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",37.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",37.5,BEDROOMS,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",38,Total housing units,"1,814",+/-174,"1,814",(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",39,No bedroom,41,+/-37,2.3,+/-2.0
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",40,1 bedroom,139,+/-72,7.7,+/-3.7
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",41,2 bedrooms,471,+/-110,26.0,+/-5.3
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",42,3 bedrooms,798,+/-110,44.0,+/-5.5
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",43,4 bedrooms,260,+/-77,14.3,+/-3.9
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",44,5 or more bedrooms,105,+/-44,5.8,+/-2.5
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",44.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",44.5,HOUSING TENURE,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",45,Occupied housing units,"1,325",+/-152,"1,325",(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",46,Owner-occupied,"1,158",+/-140,87.4,+/-4.6
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",47,Renter-occupied,167,+/-67,12.6,+/-4.6
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",47.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",48,Average household size of owner-occupied unit,2.57,+/-0.27,(X),(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",49,Average household size of renter-occupied unit,2.05,+/-0.52,(X),(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",49.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",50,Occupied housing units,"1,325",+/-152,"1,325",(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",51,Moved in 2019 or later,75,+/-38,5.7,+/-2.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",52,Moved in 2015 to 2018,216,+/-61,16.3,+/-4.4
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",53,Moved in 2010 to 2014,244,+/-86,18.4,+/-5.5
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",54,Moved in 2000 to 2009,325,+/-83,24.5,+/-5.9
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",55,Moved in 1990 to 1999,221,+/-74,16.7,+/-5.5
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",56,Moved in 1989 and earlier,244,+/-74,18.4,+/-5.0
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",56.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",56.5,VEHICLES AVAILABLE,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",57,Occupied housing units,"1,325",+/-152,"1,325",(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",58,No vehicles available,16,+/-14,1.2,+/-1.1
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",59,1 vehicle available,298,+/-91,22.5,+/-5.5
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",60,2 vehicles available,640,+/-121,48.3,+/-6.5
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",61,3 or more vehicles available,371,+/-70,28.0,+/-5.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",61.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",61.5,HOUSE HEATING FUEL,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",62,Occupied housing units,"1,325",+/-152,"1,325",(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",63,Utility gas,3,+/-5,0.2,+/-0.4
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",64,"Bottled, tank, or LP gas",224,+/-72,16.9,+/-4.7
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",65,Electricity,70,+/-39,5.3,+/-3.1
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",66,"Fuel oil, kerosene, etc.",719,+/-123,54.3,+/-6.4
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",67,Coal or coke,0,+/-12,0.0,+/-2.4
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",68,Wood,271,+/-75,20.5,+/-5.4
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",69,Solar energy,7,+/-10,0.5,+/-0.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",70,Other fuel,31,+/-23,2.3,+/-1.7
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",71,No fuel used,0,+/-12,0.0,+/-2.4
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",71.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",71.5,SELECTED CHARACTERISTICS,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",72,Occupied housing units,"1,325",+/-152,"1,325",(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",73,Lacking complete plumbing facilities,40,+/-38,3.0,+/-3.0
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",74,Lacking complete kitchen facilities,40,+/-38,3.0,+/-3.0
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",75,No telephone service available,19,+/-21,1.4,+/-1.6
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",75.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",75.5,OCCUPANTS PER ROOM,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",76,Occupied housing units,"1,325",+/-152,"1,325",(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",77,1.00 or less,"1,325",+/-152,100.0,+/-2.4
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",78,1.01 to 1.50,0,+/-12,0.0,+/-2.4
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",79,1.51 or more,0,+/-12,0.0,+/-2.4
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",79.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",79.5,VALUE,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",80,Owner-occupied units,"1,158",+/-140,"1,158",(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",81,"Less than $50,000",31,+/-27,2.7,+/-2.2
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",82,"$50,000 to $99,999",48,+/-24,4.1,+/-2.1
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",83,"$100,000 to $149,999",23,+/-18,2.0,+/-1.5
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",84,"$150,000 to $199,999",166,+/-65,14.3,+/-5.0
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",85,"$200,000 to $299,999",340,+/-68,29.4,+/-6.7
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",86,"$300,000 to $499,999",391,+/-102,33.8,+/-6.7
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",87,"$500,000 to $999,999",143,+/-58,12.3,+/-4.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",88,"$1,000,000 or more",16,+/-14,1.4,+/-1.3
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",89,Median (dollars),"291,800","+/-20,964",(X),(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",89.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",89.5,MORTGAGE STATUS,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",90,Owner-occupied units,"1,158",+/-140,"1,158",(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",91,Housing units with a mortgage,654,+/-95,56.5,+/-7.1
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",92,Housing units without a mortgage,504,+/-116,43.5,+/-7.1
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",92.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",92.5,SELECTED MONTHLY OWNER COSTS (SMOC),,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",93,Housing units with a mortgage,654,+/-95,654,(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",94,Less than $500,14,+/-15,2.1,+/-2.3
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",95,$500 to $999,54,+/-37,8.3,+/-5.4
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",96,"$1,000 to $1,499",197,+/-59,30.1,+/-9.6
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",97,"$1,500 to $1,999",199,+/-70,30.4,+/-9.7
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",98,"$2,000 to $2,499",89,+/-42,13.6,+/-5.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",99,"$2,500 to $2,999",48,+/-39,7.3,+/-5.7
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",100,"$3,000 or more",53,+/-49,8.1,+/-7.4
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",101,Median (dollars),"1,755",+/-211,(X),(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",101.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",102,Housing units without a mortgage,504,+/-116,504,(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",103,Less than $250,14,+/-21,2.8,+/-3.9
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",104,$250 to $399,32,+/-21,6.3,+/-4.0
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",105,$400 to $599,120,+/-41,23.8,+/-6.4
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",106,$600 to $799,77,+/-39,15.3,+/-8.0
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",107,$800 to $999,125,+/-64,24.8,+/-10.1
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",108,"$1,000 or more",136,+/-52,27.0,+/-8.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",109,Median (dollars),813,+/-104,(X),(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",109.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",109.5,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI),,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",110,Housing units with a mortgage (excluding units where SMOCAPI cannot be computed),654,+/-95,654,(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",111,Less than 20.0 percent,289,+/-66,44.2,+/-9.9
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",112,20.0 to 24.9 percent,101,+/-45,15.4,+/-6.3
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",113,25.0 to 29.9 percent,72,+/-44,11.0,+/-6.5
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",114,30.0 to 34.9 percent,45,+/-27,6.9,+/-4.0
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",115,35.0 percent or more,147,+/-67,22.5,+/-9.1
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",115.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",116,Not computed,0,+/-12,(X),(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",116.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",117,Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed),496,+/-115,496,(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",118,Less than 10.0 percent,194,+/-73,39.1,+/-9.6
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",119,10.0 to 14.9 percent,91,+/-39,18.3,+/-6.7
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",120,15.0 to 19.9 percent,75,+/-48,15.1,+/-8.7
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",121,20.0 to 24.9 percent,31,+/-22,6.3,+/-4.6
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",122,25.0 to 29.9 percent,12,+/-16,2.4,+/-3.2
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",123,30.0 to 34.9 percent,13,+/-13,2.6,+/-2.5
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",124,35.0 percent or more,80,+/-38,16.1,+/-7.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",124.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",125,Not computed,8,+/-12,(X),(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",125.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",125.5,GROSS RENT,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",126,Occupied units paying rent,146,+/-63,146,(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",127,Less than $500,2,+/-4,1.4,+/-2.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",128,$500 to $999,48,+/-42,32.9,+/-20.1
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",129,"$1,000 to $1,499",73,+/-43,50.0,+/-20.6
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",130,"$1,500 to $1,999",18,+/-18,12.3,+/-12.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",131,"$2,000 to $2,499",0,+/-12,0.0,+/-19.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",132,"$2,500 to $2,999",0,+/-12,0.0,+/-19.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",133,"$3,000 or more",5,+/-9,3.4,+/-6.3
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",134,Median (dollars),"1,097",+/-120,(X),(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",134.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",135,No rent paid,21,+/-15,(X),(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",135.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",135.5,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI),,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",136,Occupied units paying rent (excluding units where GRAPI cannot be computed),146,+/-63,146,(X)
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",137,Less than 15.0 percent,0,+/-12,0.0,+/-19.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",138,15.0 to 19.9 percent,27,+/-32,18.5,+/-18.4
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",139,20.0 to 24.9 percent,24,+/-30,16.4,+/-17.8
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",140,25.0 to 29.9 percent,14,+/-16,9.6,+/-10.6
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",141,30.0 to 34.9 percent,41,+/-31,28.1,+/-18.0
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",142,35.0 percent or more,40,+/-29,27.4,+/-18.2
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",142.3,,,,,
620L800US33001,"State House District Belknap 01 (2022), New Hampshire",143,Not computed,21,+/-15,(X),(X)
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",0,SELECTED HOUSING CHARACTERISTICS,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",0.5,,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",0.8,HOUSING OCCUPANCY,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",1,Total housing units,"5,213",+/-241,"5,213",(X)
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",2,Occupied housing units,"3,109",+/-237,59.6,+/-3.3
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",3,Vacant housing units,"2,104",+/-190,40.4,+/-3.3
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",3.3,,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",4,Homeowner vacancy rate,0.3,+/-0.5,(X),(X)
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",5,Rental vacancy rate,8.3,+/-7.5,(X),(X)
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",5.3,,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",5.5,UNITS IN STRUCTURE,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",6,Total housing units,"5,213",+/-241,"5,213",(X)
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",7,"1-unit, detached","4,128",+/-294,79.2,+/-4.3
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",8,"1-unit, attached",100,+/-62,1.9,+/-1.2
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",9,2 units,113,+/-73,2.2,+/-1.4
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",10,3 or 4 units,219,+/-118,4.2,+/-2.2
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",11,5 to 9 units,91,+/-53,1.7,+/-1.0
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",12,10 to 19 units,104,+/-107,2.0,+/-2.0
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",13,20 or more units,216,+/-85,4.1,+/-1.6
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",14,Mobile home,242,+/-99,4.6,+/-1.9
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",15,"Boat, RV, van, etc.",0,+/-17,0.0,+/-0.6
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",15.3,,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",15.5,YEAR STRUCTURE BUILT,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",16,Total housing units,"5,213",+/-241,"5,213",(X)
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",17,Built 2020 or later,0,+/-17,0.0,+/-0.6
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",18,Built 2010 to 2019,262,+/-107,5.0,+/-2.0
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",19,Built 2000 to 2009,766,+/-198,14.7,+/-3.7
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",20,Built 1990 to 1999,510,+/-155,9.8,+/-3.0
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",21,Built 1980 to 1989,731,+/-165,14.0,+/-3.3
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",22,Built 1970 to 1979,939,+/-245,18.0,+/-4.6
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",23,Built 1960 to 1969,469,+/-188,9.0,+/-3.6
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",24,Built 1950 to 1959,339,+/-137,6.5,+/-2.6
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",25,Built 1940 to 1949,234,+/-122,4.5,+/-2.3
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",26,Built 1939 or earlier,963,+/-240,18.5,+/-4.4
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",26.3,,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",26.5,ROOMS,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",27,Total housing units,"5,213",+/-241,"5,213",(X)
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",28,1 room,118,+/-123,2.3,+/-2.3
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",29,2 rooms,94,+/-60,1.8,+/-1.1
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",30,3 rooms,355,+/-139,6.8,+/-2.7
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",31,4 rooms,942,+/-216,18.1,+/-4.1
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",32,5 rooms,"1,126",+/-225,21.6,+/-4.2
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",33,6 rooms,915,+/-220,17.6,+/-4.2
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",34,7 rooms,587,+/-179,11.3,+/-3.4
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",35,8 rooms,371,+/-122,7.1,+/-2.3
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",36,9 rooms or more,705,+/-214,13.5,+/-4.0
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",37,Median rooms,5.5,+/-0.3,(X),(X)
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",37.3,,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",37.5,BEDROOMS,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",38,Total housing units,"5,213",+/-241,"5,213",(X)
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",39,No bedroom,131,+/-122,2.5,+/-2.3
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",40,1 bedroom,367,+/-110,7.0,+/-2.1
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",41,2 bedrooms,"1,610",+/-273,30.9,+/-5.0
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",42,3 bedrooms,"2,138",+/-265,41.0,+/-4.7
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",43,4 bedrooms,840,+/-236,16.1,+/-4.6
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",44,5 or more bedrooms,127,+/-78,2.4,+/-1.5
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",44.3,,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",44.5,HOUSING TENURE,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",45,Occupied housing units,"3,109",+/-237,"3,109",(X)
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",46,Owner-occupied,"2,458",+/-204,79.1,+/-6.1
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",47,Renter-occupied,651,+/-215,20.9,+/-6.1
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",47.3,,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",48,Average household size of owner-occupied unit,2.24,+/-0.17,(X),(X)
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",49,Average household size of renter-occupied unit,1.73,+/-0.34,(X),(X)
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",49.3,,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
620L800US33002,"State House District Belknap 02 (2022), New Hampshire",50,Occupied housing units,"3,109",+/-237,"3,109",(X)
