"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US08001,"State Senate District 1 (2022), Colorado",14,Households with one or more people under 18 years,"20,066",+/-723,33.9,+/-1.2
610U800US08001,"State Senate District 1 (2022), Colorado",15,Households with one or more people 65 years and over,"17,996",+/-630,30.4,+/-1.0
610U800US08001,"State Senate District 1 (2022), Colorado",15.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",16,Average household size,2.68,+/-0.03,(X),(X)
610U800US08001,"State Senate District 1 (2022), Colorado",17,Average family size,3.19,+/-0.05,(X),(X)
610U800US08001,"State Senate District 1 (2022), Colorado",17.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",17.5,RELATIONSHIP,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",18,Population in households,"158,489","+/-2,021","158,489",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",19,Householder,"59,160",+/-913,37.3,+/-0.5
610U800US08001,"State Senate District 1 (2022), Colorado",20,Spouse,"34,492",+/-830,21.8,+/-0.5
610U800US08001,"State Senate District 1 (2022), Colorado",21,Unmarried partner,"3,134",+/-361,2.0,+/-0.2
610U800US08001,"State Senate District 1 (2022), Colorado",22,Child,"47,875","+/-1,531",30.2,+/-0.8
610U800US08001,"State Senate District 1 (2022), Colorado",23,Other relatives,"9,347","+/-1,008",5.9,+/-0.6
610U800US08001,"State Senate District 1 (2022), Colorado",24,Other nonrelatives,"4,481",+/-846,2.8,+/-0.5
610U800US08001,"State Senate District 1 (2022), Colorado",24.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",24.5,MARITAL STATUS,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",25,Males 15 years and over,"65,620","+/-1,125","65,620",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",26,Never married,"17,928",+/-857,27.3,+/-1.1
610U800US08001,"State Senate District 1 (2022), Colorado",27,"Now married, except separated","39,097",+/-835,59.6,+/-1.4
610U800US08001,"State Senate District 1 (2022), Colorado",28,Separated,851,+/-226,1.3,+/-0.3
610U800US08001,"State Senate District 1 (2022), Colorado",29,Widowed,"1,277",+/-199,1.9,+/-0.3
610U800US08001,"State Senate District 1 (2022), Colorado",30,Divorced,"6,467",+/-694,9.9,+/-1.0
610U800US08001,"State Senate District 1 (2022), Colorado",30.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",31,Females 15 years and over,"61,742","+/-1,132","61,742",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",32,Never married,"13,307",+/-806,21.6,+/-1.1
610U800US08001,"State Senate District 1 (2022), Colorado",33,"Now married, except separated","34,761",+/-821,56.3,+/-1.3
610U800US08001,"State Senate District 1 (2022), Colorado",34,Separated,796,+/-208,1.3,+/-0.3
610U800US08001,"State Senate District 1 (2022), Colorado",35,Widowed,"5,236",+/-469,8.5,+/-0.7
610U800US08001,"State Senate District 1 (2022), Colorado",36,Divorced,"7,642",+/-596,12.4,+/-1.0
610U800US08001,"State Senate District 1 (2022), Colorado",36.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",36.5,FERTILITY,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",37,Number of women 15 to 50 years old who had a birth in the past 12 months,"2,221",+/-351,"2,221",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",38,"Unmarried women (widowed, divorced, and never married)",485,+/-235,21.8,+/-9.1
610U800US08001,"State Senate District 1 (2022), Colorado",39,"Per 1,000 unmarried women",32,+/-15,(X),(X)
610U800US08001,"State Senate District 1 (2022), Colorado",40,"Per 1,000 women 15 to 50 years old",65,+/-10,(X),(X)
610U800US08001,"State Senate District 1 (2022), Colorado",41,"Per 1,000 women 15 to 19 years old",5,+/-5,(X),(X)
610U800US08001,"State Senate District 1 (2022), Colorado",42,"Per 1,000 women 20 to 34 years old",139,+/-20,(X),(X)
610U800US08001,"State Senate District 1 (2022), Colorado",43,"Per 1,000 women 35 to 50 years old",20,+/-7,(X),(X)
610U800US08001,"State Senate District 1 (2022), Colorado",43.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",43.5,GRANDPARENTS,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",44,Number of grandparents living with own grandchildren under 18 years,"3,842",+/-552,"3,842",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",45,Grandparents responsible for grandchildren,"1,191",+/-409,31.0,+/-8.7
610U800US08001,"State Senate District 1 (2022), Colorado",45.9,Years responsible for grandchildren,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",46,Less than 1 year,59,+/-35,1.5,+/-0.9
610U800US08001,"State Senate District 1 (2022), Colorado",47,1 or 2 years,135,+/-73,3.5,+/-1.9
610U800US08001,"State Senate District 1 (2022), Colorado",48,3 or 4 years,215,+/-162,5.6,+/-4.1
610U800US08001,"State Senate District 1 (2022), Colorado",49,5 or more years,782,+/-366,20.4,+/-8.4
610U800US08001,"State Senate District 1 (2022), Colorado",49.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",50,Number of grandparents responsible for own grandchildren under 18 years,"1,191",+/-409,"1,191",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",51,Who are female,575,+/-183,48.3,+/-7.4
610U800US08001,"State Senate District 1 (2022), Colorado",52,Who are married,"1,112",+/-402,93.4,+/-3.9
610U800US08001,"State Senate District 1 (2022), Colorado",52.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",52.5,SCHOOL ENROLLMENT,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",53,Population 3 years and over enrolled in school,"36,909","+/-1,201","36,909",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",54,"Nursery school, preschool","2,771",+/-319,7.5,+/-0.9
610U800US08001,"State Senate District 1 (2022), Colorado",55,Kindergarten,"2,278",+/-324,6.2,+/-0.9
610U800US08001,"State Senate District 1 (2022), Colorado",56,Elementary school (grades 1-8),"17,088",+/-856,46.3,+/-1.7
610U800US08001,"State Senate District 1 (2022), Colorado",57,High school (grades 9-12),"8,454",+/-556,22.9,+/-1.4
610U800US08001,"State Senate District 1 (2022), Colorado",58,College or graduate school,"6,318",+/-619,17.1,+/-1.4
610U800US08001,"State Senate District 1 (2022), Colorado",58.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",58.5,EDUCATIONAL ATTAINMENT,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",59,Population 25 years and over,"108,374","+/-1,401","108,374",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",60,Less than 9th grade,"5,244",+/-670,4.8,+/-0.6
610U800US08001,"State Senate District 1 (2022), Colorado",61,"9th to 12th grade, no diploma","6,716",+/-573,6.2,+/-0.5
610U800US08001,"State Senate District 1 (2022), Colorado",62,High school graduate (includes equivalency),"32,154","+/-1,413",29.7,+/-1.1
610U800US08001,"State Senate District 1 (2022), Colorado",63,"Some college, no degree","24,832","+/-1,178",22.9,+/-1.1
610U800US08001,"State Senate District 1 (2022), Colorado",64,Associate's degree,"11,848",+/-762,10.9,+/-0.7
610U800US08001,"State Senate District 1 (2022), Colorado",65,Bachelor's degree,"17,852",+/-919,16.5,+/-0.8
610U800US08001,"State Senate District 1 (2022), Colorado",66,Graduate or professional degree,"9,728",+/-567,9.0,+/-0.5
610U800US08001,"State Senate District 1 (2022), Colorado",66.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",67,High school graduate or higher,"96,414","+/-1,575",89.0,+/-0.8
610U800US08001,"State Senate District 1 (2022), Colorado",68,Bachelor's degree or higher,"27,580","+/-1,055",25.4,+/-1.0
610U800US08001,"State Senate District 1 (2022), Colorado",68.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",68.5,VETERAN STATUS,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",69,Civilian population 18 years and over,"121,159","+/-1,645","121,159",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",70,Civilian veterans,"10,103",+/-705,8.3,+/-0.6
610U800US08001,"State Senate District 1 (2022), Colorado",70.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",70.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",71,Total Civilian Noninstitutionalized Population,"159,050","+/-2,023","159,050",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",72,With a disability,"18,779","+/-1,010",11.8,+/-0.6
610U800US08001,"State Senate District 1 (2022), Colorado",72.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",73,Under 18 years,"39,335","+/-1,067","39,335",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",74,With a disability,"1,084",+/-263,2.8,+/-0.7
610U800US08001,"State Senate District 1 (2022), Colorado",74.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",75,18 to 64 years,"94,588","+/-1,659","94,588",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",76,With a disability,"9,188",+/-693,9.7,+/-0.7
610U800US08001,"State Senate District 1 (2022), Colorado",76.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",77,65 years and over,"25,127",+/-752,"25,127",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",78,With a disability,"8,507",+/-575,33.9,+/-2.0
610U800US08001,"State Senate District 1 (2022), Colorado",78.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",78.5,RESIDENCE 1 YEAR AGO,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",79,Population 1 year and over,"158,667","+/-1,945","158,667",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",80,Same house,"134,489","+/-2,392",84.8,+/-1.0
610U800US08001,"State Senate District 1 (2022), Colorado",81,Different house (in the U.S. or abroad),"24,178","+/-1,647",15.2,+/-1.0
610U800US08001,"State Senate District 1 (2022), Colorado",82,Different house in the U.S.,"23,619","+/-1,606",14.9,+/-1.0
610U800US08001,"State Senate District 1 (2022), Colorado",83,Same county,"12,298","+/-1,384",7.8,+/-0.9
610U800US08001,"State Senate District 1 (2022), Colorado",84,Different county,"11,321","+/-1,112",7.1,+/-0.7
610U800US08001,"State Senate District 1 (2022), Colorado",85,Same state,"7,798",+/-856,4.9,+/-0.6
610U800US08001,"State Senate District 1 (2022), Colorado",86,Different state,"3,523",+/-764,2.2,+/-0.5
610U800US08001,"State Senate District 1 (2022), Colorado",87,Abroad,559,+/-280,0.4,+/-0.2
610U800US08001,"State Senate District 1 (2022), Colorado",87.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",87.5,PLACE OF BIRTH,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",88,Total population,"160,600","+/-1,959","160,600",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",89,Native,"148,799","+/-2,090",92.7,+/-0.8
610U800US08001,"State Senate District 1 (2022), Colorado",90,Born in United States,"146,772","+/-1,994",91.4,+/-0.9
610U800US08001,"State Senate District 1 (2022), Colorado",91,State of residence,"92,422","+/-2,519",57.5,+/-1.4
610U800US08001,"State Senate District 1 (2022), Colorado",92,Different state,"54,350","+/-1,982",33.8,+/-1.2
610U800US08001,"State Senate District 1 (2022), Colorado",93,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","2,027",+/-755,1.3,+/-0.5
610U800US08001,"State Senate District 1 (2022), Colorado",94,Foreign born,"11,801","+/-1,265",7.3,+/-0.8
610U800US08001,"State Senate District 1 (2022), Colorado",94.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",94.5,U.S. CITIZENSHIP STATUS,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",95,Foreign-born population,"11,801","+/-1,265","11,801",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",96,Naturalized U.S. citizen,"3,941",+/-525,33.4,+/-4.3
610U800US08001,"State Senate District 1 (2022), Colorado",97,Not a U.S. citizen,"7,860","+/-1,138",66.6,+/-4.3
610U800US08001,"State Senate District 1 (2022), Colorado",97.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",97.5,YEAR OF ENTRY,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",98,Population born outside the United States,"13,828","+/-1,469","13,828",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",98.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",99,Native,"2,027",+/-755,"2,027",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",100,Entered 2010 or later,976,+/-653,48.1,+/-17.8
610U800US08001,"State Senate District 1 (2022), Colorado",101,Entered before 2010,"1,051",+/-289,51.9,+/-17.8
610U800US08001,"State Senate District 1 (2022), Colorado",101.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",102,Foreign born,"11,801","+/-1,265","11,801",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",103,Entered 2010 or later,"3,621",+/-861,30.7,+/-5.5
610U800US08001,"State Senate District 1 (2022), Colorado",104,Entered before 2010,"8,180",+/-890,69.3,+/-5.5
610U800US08001,"State Senate District 1 (2022), Colorado",104.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",104.5,WORLD REGION OF BIRTH OF FOREIGN BORN,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",105,"Foreign-born population, excluding population born at sea","11,801","+/-1,265","11,801",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",106,Europe,597,+/-247,5.1,+/-2.2
610U800US08001,"State Senate District 1 (2022), Colorado",107,Asia,435,+/-114,3.7,+/-1.0
610U800US08001,"State Senate District 1 (2022), Colorado",108,Africa,726,+/-251,6.2,+/-2.1
610U800US08001,"State Senate District 1 (2022), Colorado",109,Oceania,86,+/-97,0.7,+/-0.8
610U800US08001,"State Senate District 1 (2022), Colorado",110,Latin America,"9,836","+/-1,265",83.3,+/-3.4
610U800US08001,"State Senate District 1 (2022), Colorado",111,Northern America,121,+/-71,1.0,+/-0.6
610U800US08001,"State Senate District 1 (2022), Colorado",111.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",111.5,LANGUAGE SPOKEN AT HOME,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",112,Population 5 years and over,"149,544","+/-2,018","149,544",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",113,English only,"126,196","+/-2,197",84.4,+/-1.1
610U800US08001,"State Senate District 1 (2022), Colorado",114,Language other than English,"23,348","+/-1,788",15.6,+/-1.1
610U800US08001,"State Senate District 1 (2022), Colorado",115,"Speak English less than ""very well""","8,528","+/-1,037",5.7,+/-0.7
610U800US08001,"State Senate District 1 (2022), Colorado",116,Spanish,"20,273","+/-1,652",13.6,+/-1.1
610U800US08001,"State Senate District 1 (2022), Colorado",117,"Speak English less than ""very well""","7,331",+/-969,4.9,+/-0.6
610U800US08001,"State Senate District 1 (2022), Colorado",118,Other Indo-European languages,"1,111",+/-314,0.7,+/-0.2
610U800US08001,"State Senate District 1 (2022), Colorado",119,"Speak English less than ""very well""",107,+/-58,0.1,+/-0.1
610U800US08001,"State Senate District 1 (2022), Colorado",120,Asian and Pacific Islander languages,698,+/-261,0.5,+/-0.2
610U800US08001,"State Senate District 1 (2022), Colorado",121,"Speak English less than ""very well""",314,+/-125,0.2,+/-0.1
610U800US08001,"State Senate District 1 (2022), Colorado",122,Other languages,"1,266",+/-426,0.8,+/-0.3
610U800US08001,"State Senate District 1 (2022), Colorado",123,"Speak English less than ""very well""",776,+/-395,0.5,+/-0.3
610U800US08001,"State Senate District 1 (2022), Colorado",123.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",123.5,ANCESTRY,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",124,Total population,"160,600","+/-1,959","160,600",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",125,American,"7,393","+/-1,052",4.6,+/-0.7
610U800US08001,"State Senate District 1 (2022), Colorado",126,Arab,534,+/-486,0.3,+/-0.3
610U800US08001,"State Senate District 1 (2022), Colorado",127,Czech,"1,008",+/-313,0.6,+/-0.2
610U800US08001,"State Senate District 1 (2022), Colorado",128,Danish,"1,646",+/-341,1.0,+/-0.2
610U800US08001,"State Senate District 1 (2022), Colorado",129,Dutch,"2,343",+/-304,1.5,+/-0.2
610U800US08001,"State Senate District 1 (2022), Colorado",130,English,"15,483","+/-1,047",9.6,+/-0.7
610U800US08001,"State Senate District 1 (2022), Colorado",131,French (except Basque),"3,328",+/-563,2.1,+/-0.3
610U800US08001,"State Senate District 1 (2022), Colorado",132,French Canadian,226,+/-76,0.1,+/-0.1
610U800US08001,"State Senate District 1 (2022), Colorado",133,German,"40,965","+/-1,703",25.5,+/-1.1
610U800US08001,"State Senate District 1 (2022), Colorado",134,Greek,308,+/-130,0.2,+/-0.1
610U800US08001,"State Senate District 1 (2022), Colorado",135,Hungarian,217,+/-128,0.1,+/-0.1
610U800US08001,"State Senate District 1 (2022), Colorado",136,Irish,"17,113","+/-1,310",10.7,+/-0.8
610U800US08001,"State Senate District 1 (2022), Colorado",137,Italian,"4,694",+/-642,2.9,+/-0.4
610U800US08001,"State Senate District 1 (2022), Colorado",138,Lithuanian,78,+/-48,0.0,+/-0.1
610U800US08001,"State Senate District 1 (2022), Colorado",139,Norwegian,"2,477",+/-387,1.5,+/-0.2
610U800US08001,"State Senate District 1 (2022), Colorado",140,Polish,"2,757",+/-606,1.7,+/-0.4
610U800US08001,"State Senate District 1 (2022), Colorado",141,Portuguese,238,+/-88,0.1,+/-0.1
610U800US08001,"State Senate District 1 (2022), Colorado",142,Russian,"1,751",+/-326,1.1,+/-0.2
610U800US08001,"State Senate District 1 (2022), Colorado",143,Scotch-Irish,"1,672",+/-294,1.0,+/-0.2
610U800US08001,"State Senate District 1 (2022), Colorado",144,Scottish,"3,014",+/-571,1.9,+/-0.4
610U800US08001,"State Senate District 1 (2022), Colorado",145,Slovak,69,+/-51,0.0,+/-0.1
610U800US08001,"State Senate District 1 (2022), Colorado",146,Subsaharan African,817,+/-272,0.5,+/-0.2
610U800US08001,"State Senate District 1 (2022), Colorado",147,Swedish,"4,165",+/-484,2.6,+/-0.3
610U800US08001,"State Senate District 1 (2022), Colorado",148,Swiss,394,+/-250,0.2,+/-0.2
610U800US08001,"State Senate District 1 (2022), Colorado",149,Ukrainian,180,+/-164,0.1,+/-0.1
610U800US08001,"State Senate District 1 (2022), Colorado",150,Welsh,"1,227",+/-282,0.8,+/-0.2
610U800US08001,"State Senate District 1 (2022), Colorado",151,West Indian (excluding Hispanic origin groups),96,+/-84,0.1,+/-0.1
610U800US08001,"State Senate District 1 (2022), Colorado",151.3,,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",151.5,COMPUTERS AND INTERNET USE,,,,
610U800US08001,"State Senate District 1 (2022), Colorado",152,Total households,"59,160",+/-913,"59,160",(X)
610U800US08001,"State Senate District 1 (2022), Colorado",153,With a computer,"55,444",+/-886,93.7,+/-0.7
610U800US08001,"State Senate District 1 (2022), Colorado",154,With a broadband Internet subscription,"52,012",+/-887,87.9,+/-0.9
610U800US08002,"State Senate District 2 (2022), Colorado",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
610U800US08002,"State Senate District 2 (2022), Colorado",0.5,,,,,
610U800US08002,"State Senate District 2 (2022), Colorado",0.8,HOUSEHOLDS BY TYPE,,,,
610U800US08002,"State Senate District 2 (2022), Colorado",1,Total households,"57,470",+/-797,"57,470",(X)
610U800US08002,"State Senate District 2 (2022), Colorado",2,Married-couple household,"38,262",+/-893,66.6,+/-1.5
610U800US08002,"State Senate District 2 (2022), Colorado",3,With children of the householder under 18 years,"19,888",+/-701,34.6,+/-1.2
610U800US08002,"State Senate District 2 (2022), Colorado",4,Cohabiting couple household,"2,992",+/-506,5.2,+/-0.9
610U800US08002,"State Senate District 2 (2022), Colorado",5,With children of the householder under 18 years,"1,035",+/-293,1.8,+/-0.5
610U800US08002,"State Senate District 2 (2022), Colorado",6,"Male householder, no spouse/partner present","6,158",+/-566,10.7,+/-0.9
610U800US08002,"State Senate District 2 (2022), Colorado",7,With children of the householder under 18 years,867,+/-205,1.5,+/-0.4
610U800US08002,"State Senate District 2 (2022), Colorado",8,Householder living alone,"3,859",+/-485,6.7,+/-0.8
610U800US08002,"State Senate District 2 (2022), Colorado",9,65 years and over,772,+/-224,1.3,+/-0.4
610U800US08002,"State Senate District 2 (2022), Colorado",10,"Female householder, no spouse/partner present","10,058",+/-715,17.5,+/-1.2
610U800US08002,"State Senate District 2 (2022), Colorado",11,With children of the householder under 18 years,"1,662",+/-279,2.9,+/-0.5
610U800US08002,"State Senate District 2 (2022), Colorado",12,Householder living alone,"6,099",+/-550,10.6,+/-0.9
610U800US08002,"State Senate District 2 (2022), Colorado",13,65 years and over,"2,524",+/-350,4.4,+/-0.6
610U800US08002,"State Senate District 2 (2022), Colorado",13.3,,,,,
610U800US08002,"State Senate District 2 (2022), Colorado",14,Households with one or more people under 18 years,"24,751",+/-697,43.1,+/-1.1
610U800US08002,"State Senate District 2 (2022), Colorado",15,Households with one or more people 65 years and over,"11,849",+/-520,20.6,+/-0.9
610U800US08002,"State Senate District 2 (2022), Colorado",15.3,,,,,
610U800US08002,"State Senate District 2 (2022), Colorado",16,Average household size,2.83,+/-0.03,(X),(X)
610U800US08002,"State Senate District 2 (2022), Colorado",17,Average family size,3.22,+/-0.05,(X),(X)
610U800US08002,"State Senate District 2 (2022), Colorado",17.3,,,,,
610U800US08002,"State Senate District 2 (2022), Colorado",17.5,RELATIONSHIP,,,,
610U800US08002,"State Senate District 2 (2022), Colorado",18,Population in households,"162,760","+/-1,844","162,760",(X)
610U800US08002,"State Senate District 2 (2022), Colorado",19,Householder,"57,470",+/-797,35.3,+/-0.4
610U800US08002,"State Senate District 2 (2022), Colorado",20,Spouse,"37,736",+/-823,23.2,+/-0.5
610U800US08002,"State Senate District 2 (2022), Colorado",21,Unmarried partner,"2,977",+/-502,1.8,+/-0.3
610U800US08002,"State Senate District 2 (2022), Colorado",22,Child,"55,464","+/-1,220",34.1,+/-0.6
610U800US08002,"State Senate District 2 (2022), Colorado",23,Other relatives,"6,279",+/-955,3.9,+/-0.6
610U800US08002,"State Senate District 2 (2022), Colorado",24,Other nonrelatives,"2,834",+/-422,1.7,+/-0.3
610U800US08002,"State Senate District 2 (2022), Colorado",24.3,,,,,
610U800US08002,"State Senate District 2 (2022), Colorado",24.5,MARITAL STATUS,,,,
610U800US08002,"State Senate District 2 (2022), Colorado",25,Males 15 years and over,"63,384",+/-996,"63,384",(X)
610U800US08002,"State Senate District 2 (2022), Colorado",26,Never married,"17,356",+/-904,27.4,+/-1.2
610U800US08002,"State Senate District 2 (2022), Colorado",27,"Now married, except separated","40,258",+/-872,63.5,+/-1.4
610U800US08002,"State Senate District 2 (2022), Colorado",28,Separated,352,+/-168,0.6,+/-0.3
610U800US08002,"State Senate District 2 (2022), Colorado",29,Widowed,722,+/-208,1.1,+/-0.3
610U800US08002,"State Senate District 2 (2022), Colorado",30,Divorced,"4,696",+/-475,7.4,+/-0.7
610U800US08002,"State Senate District 2 (2022), Colorado",30.3,,,,,
610U800US08002,"State Senate District 2 (2022), Colorado",31,Females 15 years and over,"64,338","+/-1,076","64,338",(X)
610U800US08002,"State Senate District 2 (2022), Colorado",32,Never married,"14,768",+/-990,23.0,+/-1.4
610U800US08002,"State Senate District 2 (2022), Colorado",33,"Now married, except separated","39,021",+/-887,60.7,+/-1.6
610U800US08002,"State Senate District 2 (2022), Colorado",34,Separated,515,+/-181,0.8,+/-0.3
610U800US08002,"State Senate District 2 (2022), Colorado",35,Widowed,"2,816",+/-356,4.4,+/-0.5
610U800US08002,"State Senate District 2 (2022), Colorado",36,Divorced,"7,218",+/-661,11.2,+/-1.0
610U800US08002,"State Senate District 2 (2022), Colorado",36.3,,,,,
610U800US08002,"State Senate District 2 (2022), Colorado",36.5,FERTILITY,,,,
610U800US08002,"State Senate District 2 (2022), Colorado",37,Number of women 15 to 50 years old who had a birth in the past 12 months,"1,770",+/-330,"1,770",(X)
610U800US08002,"State Senate District 2 (2022), Colorado",38,"Unmarried women (widowed, divorced, and never married)",298,+/-176,16.8,+/-8.6
610U800US08002,"State Senate District 2 (2022), Colorado",39,"Per 1,000 unmarried women",18,+/-10,(X),(X)
610U800US08002,"State Senate District 2 (2022), Colorado",40,"Per 1,000 women 15 to 50 years old",44,+/-8,(X),(X)
610U800US08002,"State Senate District 2 (2022), Colorado",41,"Per 1,000 women 15 to 19 years old",3,+/-6,(X),(X)
610U800US08002,"State Senate District 2 (2022), Colorado",42,"Per 1,000 women 20 to 34 years old",85,+/-22,(X),(X)
610U800US08002,"State Senate District 2 (2022), Colorado",43,"Per 1,000 women 35 to 50 years old",28,+/-10,(X),(X)
610U800US08002,"State Senate District 2 (2022), Colorado",43.3,,,,,
610U800US08002,"State Senate District 2 (2022), Colorado",43.5,GRANDPARENTS,,,,
610U800US08002,"State Senate District 2 (2022), Colorado",44,Number of grandparents living with own grandchildren under 18 years,"3,090",+/-712,"3,090",(X)
610U800US08002,"State Senate District 2 (2022), Colorado",45,Grandparents responsible for grandchildren,672,+/-330,21.7,+/-10.1
610U800US08002,"State Senate District 2 (2022), Colorado",45.9,Years responsible for grandchildren,,,,
610U800US08002,"State Senate District 2 (2022), Colorado",46,Less than 1 year,280,+/-254,9.1,+/-8.1
610U800US08002,"State Senate District 2 (2022), Colorado",47,1 or 2 years,94,+/-78,3.0,+/-2.6
610U800US08002,"State Senate District 2 (2022), Colorado",48,3 or 4 years,48,+/-55,1.6,+/-1.8
610U800US08002,"State Senate District 2 (2022), Colorado",49,5 or more years,250,+/-149,8.1,+/-4.6
610U800US08002,"State Senate District 2 (2022), Colorado",49.3,,,,,
610U800US08002,"State Senate District 2 (2022), Colorado",50,Number of grandparents responsible for own grandchildren under 18 years,672,+/-330,672,(X)
